-32,-32,-32,-32,-32,-32,-32,-32,-34,-34,-34,-34,-34,-34,-34,-34,-36,-36,-36,-36,-36,-36,-36,-36,-38,-38,-38,-38,-38,-38,-38,-38,-40,-40,-40,-40,-40,-40,-40,-40,-42,-42,-42,-42,-42,-42,-42,-42,-44,-44,-44,-44,-44,-44,-44,-44,-46,-46,-46,-46,-46,-46,-46,-46,-48,-48,-48,-48,-48,-48,-48,-48
342,344,346,348,350,352,354,356,342,344,346,348,350,352,354,356,342,344,346,348,350,352,354,356,342,344,346,348,350,352,354,356,342,344,346,348,350,352,354,356,342,344,346,348,350,352,354,356,342,344,346,348,350,352,354,356,342,344,346,348,350,352,354,356,342,344,346,348,350,352,354,356
